usuario_id,cliente_id,telefono,numero_cuenta
US0019147,C00008926,73301324,GB60BPCN735344311418
US0019148,C00005589,26472384,GB76LWWQ977240751382
US0019149,C00004540,53635375,GB02XVNQ893442417505
US0019150,C00009602,74392676,GB55AHDV230803996945
US0019151,C00008576,82356252,GB74SPHO919564589059
US0019152,C00003140,43811458,GB36MGSA395717309126
US0019153,C00009104,72210800,GB81BPLY751434838030
US0019154,C00000855,7540713,GB34JMKS421857992761
US0019155,C00007010,11435610,GB06DNRR835032644498
US0019156,C00003409,19326983,GB76RCNX127250446357
US0019157,C00006600,70377296,GB95LJSU439656753554
US0019158,C00004261,36348996,GB76JZXT616577646925
US0019159,C00001986,49924150,GB60LZZP922199987217
US0019160,C00005297,48004920,GB23SUZT167497035800
US0019161,C00000210,85789827,GB50BVKM812885440086
US0019162,C00006989,94501452,GB26NELX268084200498
US0019163,C00002755,55157210,GB60FQRP890388600717
US0019164,C00008247,74864208,GB89TVLF651895354836
US0019165,C00008992,89291439,GB50CAJG757284104225
US0019166,C00002547,89185886,GB10DROI179622651830
US0019167,C00004897,57266451,GB21OJDN005466998851
US0019168,C00005527,27399156,GB48ZFQY184291830990
US0019169,C00001934,38273098,GB97RSPB720624058887
US0019170,C00002131,18696896,GB56AESF982486771969
US0019171,C00005894,77950908,GB57PUIA300297967264
US0019172,C00007739,55395976,GB41UKEA743491577314
US0019173,C00005733,49221393,GB51UVYQ926205239089
US0019174,C00007970,8922011,GB94PJAH850054140204
US0019175,C00002007,42770948,GB89VRIO557597808265
US0019176,C00000346,86477126,GB91YAQX758112237499
US0019177,C00006097,80765792,GB38WSZQ639432152570
US0019178,C00001949,92584108,GB11PFSO213219115031
US0019179,C00003146,38376937,GB65AJRU040307689289
US0019180,C00001681,19817697,GB82HORU268223894460
US0019181,C00005259,16868817,GB44VQIP559860639767
US0019182,C00009875,69203341,GB81HDMH820876504066
US0019183,C00003001,60573057,GB97XUPR406081318028
US0019184,C00007525,20982123,GB29YADR387482654069
US0019185,C00002795,31962177,GB36QYMK538327567536
US0019186,C00006976,66024434,GB04XVPQ912634706567
US0019187,C00001353,92658206,GB24DHIB785544102917
US0019188,C00006172,52624781,GB06PJHV638885380446
US0019189,C00000127,92082136,GB88ORMO462238050765
US0019190,C00008248,79980624,GB30MKJS741765246883
US0019191,C00004333,98995318,GB03LFBN599284241535
US0019192,C00002719,8627344,GB30ADTO549649782965
US0019193,C00004304,36683803,GB84BQRW535833752006
US0019194,C00009802,63514223,GB38CFTK385206863329
US0019195,C00002169,37880742,GB26IUZV733378517163
US0019196,C00006838,82412990,GB31KGOU382545534689
US0019197,C00003725,10146313,GB37JKFX947457928244
US0019198,C00009952,85564229,GB17QICJ133657830535
US0019199,C00001749,43023692,GB41EEYV619706535136
US0019200,C00005664,85041497,GB86KJLC956722565720
US0019201,C00005744,6740526,GB07HAHO268056896770
US0019202,C00006656,89588633,GB85KCTQ179144102593
US0019203,C00008916,18409007,GB26DXXO947717362856
US0019204,C00004044,94865963,GB59FFCE041461763146
US0019205,C00006055,23246100,GB75AOKE116468255738
US0019206,C00003570,3739868,GB10HBQC328039736884
US0019207,C00008710,55571577,GB49MKBK471486931641
US0019208,C00009876,92938301,GB15GCLN499105958787
US0019209,C00000207,5993526,GB82WNBI154207295601
US0019210,C00003823,37193316,GB05EOSR468482350900
US0019211,C00008207,31939807,GB91RSIC456345745246
US0019212,C00003646,62446771,GB85XWXU529818454191
US0019213,C00000662,93126826,GB65YYWF635090217967
US0019214,C00005521,80868312,GB13MLJZ902932733356
US0019215,C00005873,59702467,GB60JWRB305368005149
US0019216,C00001742,59760778,GB23DYBI907880455210
US0019217,C00001888,39281384,GB57IRWE065011271828
US0019218,C00004280,18378842,GB79BEOE736722102455
US0019219,C00005224,66495189,GB61VJDB893295401727
US0019220,C00002211,65049010,GB86CRUX371347606976
US0019221,C00002740,70461451,GB13KMCM640107060117
US0019222,C00002789,13717504,GB76YWVA495295697154
US0019223,C00003219,58287131,GB26MJVW192663351499
US0019224,C00002800,47456327,GB37GBVS813681901767
US0019225,C00001137,47488878,GB03BBHA575085443919
US0019226,C00007805,5139356,GB21WCBS540662618541
US0019227,C00003526,33576977,GB61RQYW140661480465
US0019228,C00007625,24857798,GB20EMLP861419603780
US0019229,C00009122,46854439,GB11HKKP368524922670
US0019230,C00009304,79686378,GB74EYZQ390598847593
US0019231,C00004557,59782162,GB44QSAE052325868837
US0019232,C00000393,39403022,GB84PPKB783221482137
US0019233,C00004978,78097961,GB81TDLO659779825964
US0019234,C00000729,59126674,GB12QQIG337811425012
US0019235,C00000072,52577580,GB41DWNY404742164283
US0019236,C00001178,71019260,GB36XRLO917818074122
US0019237,C00002185,11679039,GB60XOZH545354062638
US0019238,C00006312,14064697,GB68GVVL974896281963
US0019239,C00007379,37408384,GB68SEUX497189425414
US0019240,C00003354,79863210,GB67LENN509373461048
US0019241,C00009609,89211829,GB57IKKO941974773549
US0019242,C00008544,56344586,GB22COFW949892601926
US0019243,C00006763,73263699,GB39QSAK761372179754
US0019244,C00008414,12672302,GB40AXTQ702621466694
US0019245,C00002171,51984132,GB79DBGI135599491814
US0019246,C00007606,30072862,GB42NWXE574537952066
US0019247,C00009884,9505771,GB74SWUM797060138211
US0019248,C00006937,72347324,GB94QQSU607043951694
US0019249,C00005066,24811709,GB84XCCV684617746854
US0019250,C00002711,51527016,GB98MACB380884427301
US0019251,C00003141,50219347,GB33IMHL396801573384
US0019252,C00005454,78531390,GB47ZUMK318699401611
US0019253,C00004015,52598297,GB28DKAU671916263421
US0019254,C00004367,71992264,GB93LQTC590672730276
US0019255,C00004283,21961808,GB37TAIK567415425459
US0019256,C00008067,54970604,GB40ORDX296028969492
US0019257,C00009571,67165030,GB31VPTS520567617067
US0019258,C00008105,13399321,GB11ENQJ951187407791
US0019259,C00008885,48557119,GB94UDFE574156271079
US0019260,C00009418,99741424,GB13KLEU071862334060
US0019261,C00000544,70226466,GB18KANL149080081345
US0019262,C00006987,34421514,GB37GLUY453772442751
US0019263,C00008027,24617987,GB44HRMZ743937120659
US0019264,C00005027,86149584,GB68BAOH737900096524
US0019265,C00003503,28269012,GB17GPEH614457433683
US0019266,C00006190,98620010,GB41YAFK637348169496
US0019267,C00004610,67883722,GB74KBHO027488250387
US0019268,C00007623,52919411,GB48CRAA830371402091
US0019269,C00000095,19533311,GB51JYZY060147611849
US0019270,C00007951,63118836,GB37YFLQ268234440619
US0019271,C00003108,31082804,GB37SIVP017280431687
US0019272,C00004069,90153512,GB18XZYF353980677685
US0019273,C00002977,90885777,GB79FFPS910190096975
US0019274,C00008089,77462740,GB47LRJO565035554773
US0019275,C00008034,66079729,GB09SDYJ708109274709
US0019276,C00001678,31503329,GB38JSQL112500896153
US0019277,C00005921,99619509,GB08XRDW300771673928
US0019278,C00003389,98998691,GB11RMAE812918857324
US0019279,C00004905,4092680,GB46PNIT284121077660
US0019280,C00007705,99147234,GB92ZIZX090755179518
US0019281,C00009006,97911180,GB52VRMX226117352795
US0019282,C00003209,80562945,GB79ZYZQ042104728546
US0019283,C00007579,93346874,GB69FQYM994535272224
US0019284,C00001895,23064265,GB50WWMT252853859543
US0019285,C00004825,72170094,GB82HXGC327467989693
US0019286,C00006676,67797416,GB74DVHD457797409480
US0019287,C00003541,46820922,GB34YZTU171114267332
US0019288,C00006027,75217249,GB88ERJY254776944129
US0019289,C00009361,91135467,GB79CIVM765454345735
US0019290,C00001781,25097549,GB65CCIZ005016860705
US0019291,C00006383,69357969,GB04YLCN775210244174
US0019292,C00006853,57144421,GB05XMJW912830974535
US0019293,C00001081,18002155,GB83XXFA564257128064
US0019294,C00009166,32627560,GB90WAUR585177132450
US0019295,C00008862,90518846,GB68ABIQ463162386277
US0019296,C00004399,62522848,GB46FFJK014966096310
US0019297,C00000233,53223221,GB75CPLE583885918971
US0019298,C00005078,43110006,GB94OCNV137593373741
US0019299,C00001253,96961771,GB44TESP280969711611
US0019300,C00008609,13856262,GB28LZRY528634957966
US0019301,C00009896,47412440,GB91MEVM259596141416
US0019302,C00000672,45938551,GB75XCNL410827537416
US0019303,C00007683,4759462,GB83QQSD638120998749
US0019304,C00009238,59208677,GB87OUJG875600682478
US0019305,C00008221,70567973,GB77JMMR535493373417
US0019306,C00003691,62259165,GB83MNQE772767046110
US0019307,C00000386,51908213,GB88NCPB071111743202
US0019308,C00005360,9498194,GB95AZFZ872623413387
US0019309,C00004247,53435132,GB31JGRZ703711487487
US0019310,C00008367,8500244,GB68ANVN577875609625
US0019311,C00002348,55520402,GB34WDQR707658273714
US0019312,C00000539,27227596,GB89VNBH038864880057
US0019313,C00008399,71863417,GB25DAOA117823245631
US0019314,C00008734,90182702,GB77XBCU242917328469
US0019315,C00004383,75180903,GB89UPUQ399517713358
US0019316,C00005667,50095192,GB75OSTD356891176345
US0019317,C00006525,71629267,GB98AOQT311321671060
US0019318,C00004983,40914156,GB26SMFO922280524721
US0019319,C00001828,6121326,GB68CDJT565639436957
US0019320,C00007991,97337854,GB70XLKX696355247987
US0019321,C00000068,21174541,GB09WNQL985344859370
US0019322,C00001852,90495101,GB09RMRI612942206090
US0019323,C00002091,46608739,GB63QGZI500892267834
US0019324,C00004625,44188953,GB46KDHS674795444074
US0019325,C00006436,82147000,GB57UJOK768185920676
US0019326,C00007127,88512921,GB38RIXV181153956751
US0019327,C00000678,59335810,GB74IYHZ812950348473
US0019328,C00001367,66002995,GB58IOLU350870798478
US0019329,C00008939,45645728,GB56ZDDA054462541297
US0019330,C00002164,12288072,GB83TKMY114672997556
US0019331,C00009039,51494973,GB64CYTK852627644851
US0019332,C00003454,34387546,GB21YBJA042620751473
US0019333,C00005602,93175668,GB28KVYM060558460364
US0019334,C00008554,29296534,GB03IOGA349914298802
US0019335,C00006708,51652857,GB20TLPJ536130888064
US0019336,C00000902,77778075,GB12FDPM217543363785
US0019337,C00001998,30479496,GB98CAJR693210497904
US0019338,C00001673,88058845,GB50TVQZ214430293069
US0019339,C00001916,18069629,GB08TXFJ937325607432
US0019340,C00008778,39013624,GB37YMCN249876569549
US0019341,C00005121,83770819,GB58CMMD410768713533
US0019342,C00004827,9277124,GB76NIIF131750966696
US0019343,C00001561,14358547,GB31ZCCM567472078440
US0019344,C00007380,25552648,GB60BESJ989976810731
US0019345,C00005327,8223633,GB75LARL546031538765
US0019346,C00005634,81398586,GB79UEEH308231025535
US0019347,C00003980,92185321,GB41ICLP921298940081
US0019348,C00004495,6151649,GB79LEVN118710173546
US0019349,C00000030,27029770,GB92CIZW567899974475
US0019350,C00009221,43048728,GB82OUCO296777683666
US0019351,C00004181,24028213,GB44PKTN375419515720
US0019352,C00003212,1977390,GB22GGND573838513339
US0019353,C00005093,68155984,GB17SQTO440729425666
US0019354,C00004301,8500230,GB37ZSFM829179165797
US0019355,C00009972,31564592,GB12ZGCR193657428083
US0019356,C00002179,29749115,GB71RYLY908189766522
US0019357,C00006021,40428345,GB16JVGT951240198651
US0019358,C00000815,70162583,GB93LZGH962784090825
US0019359,C00001614,37745448,GB43NZXA576309105928
US0019360,C00008408,34226501,GB76COGC872038813248
US0019361,C00007447,7160342,GB30MEXD552066348374
US0019362,C00000762,64770393,GB07NORC454410065375
US0019363,C00001165,61830935,GB35ODEM177445274058
US0019364,C00003814,92910564,GB95QXSF393254898247
US0019365,C00007709,58068975,GB15JTEY975609995034
US0019366,C00001277,55862107,GB22CEYC202711937201
US0019367,C00009140,46230871,GB85ACMU329785397605
US0019368,C00005140,90728293,GB16NSEO076110809279
US0019369,C00002139,16795807,GB94GYVN019104589955
US0019370,C00000078,12286270,GB49NYGO069750497520
US0019371,C00005414,50796214,GB30LFEA460696833714
US0019372,C00008780,14934123,GB95FBCI548453113374
US0019373,C00007632,53393266,GB02TQOD860518060011
US0019374,C00005587,16241289,GB02ZFCW786684723357
US0019375,C00004363,68011434,GB56DRMP872725488765
US0019376,C00009234,74096035,GB31UCPD379835320495
US0019377,C00007005,40465370,GB76WGRQ153127035243
US0019378,C00003482,1507268,GB40MBYM699411406024
US0019379,C00008970,79142932,GB50MYFQ962126622611
US0019380,C00006349,53997872,GB18VOKS404031848419
US0019381,C00008782,95956806,GB94YHPR502096704615
US0019382,C00008624,65950217,GB33PBWY421875543721
US0019383,C00000039,10736154,GB45ZGKR676155694893
US0019384,C00005937,81600722,GB90KOJV702523424147
US0019385,C00000703,63191812,GB71MUOT388271161512
US0019386,C00008761,85734094,GB90SQGW444722536257
US0019387,C00000903,1315006,GB87BOKX174737384395
US0019388,C00003352,40002417,GB83SHUN077458452732
US0019389,C00003063,71715671,GB70CGIW214891522661
US0019390,C00001013,79952324,GB50KEJG131770696481
US0019391,C00006112,77096130,GB30HWDP678253733831
US0019392,C00001059,5058804,GB67LDUB853967972723
US0019393,C00001943,18512498,GB07VHNM454208453324
US0019394,C00005674,35548057,GB54HSWH992321656804
US0019395,C00004671,6449322,GB70GFKL615115851324
US0019396,C00009994,6634814,GB96LGZR696317733075
US0019397,C00008301,39530357,GB03JWGK178503629897
US0019398,C00000173,4620756,GB80NKED320887730017
US0019399,C00009584,28119246,GB09BLBB604142137299
US0019400,C00005544,35587542,GB63ABBL763341616600
US0019401,C00005799,45861328,GB75QRVN194090714166
US0019402,C00008758,54962199,GB13KINP730422201525
US0019403,C00001616,5602284,GB21SIXK650830379436
US0019404,C00003936,65810127,GB54JSEZ667873843637
US0019405,C00004243,78860214,GB18SCZQ416661629142
US0019406,C00005681,58833484,GB36VEKO234608817109
US0019407,C00001917,67086828,GB97WFDK108042740852
US0019408,C00001750,20826165,GB42KMUK220860300286
US0019409,C00002167,13787747,GB88YIQI982454471058
US0019410,C00000946,19969849,GB55RVXA085178268351
US0019411,C00009853,71387412,GB22WZTD454771390114
US0019412,C00009089,64877836,GB15BXUS495565289653
US0019413,C00009873,67294173,GB72QYPH957524254531
US0019414,C00006515,70342262,GB53OVBE607387416315
US0019415,C00008049,53323825,GB24AQHO364893844801
US0019416,C00007009,55494545,GB27AKAR389399236684
US0019417,C00005427,10626127,GB35NBQR238647949601
US0019418,C00008462,14343819,GB95GXBR014837155572
US0019419,C00002283,47307449,GB82LSUJ061785945137
US0019420,C00001347,47255765,GB45AOAH457185514098
US0019421,C00003083,97386023,GB97GRPK058796293878
US0019422,C00008854,84283809,GB62MFGT751862907165
US0019423,C00006648,8052592,GB20UBEC876765119519
US0019424,C00003734,53066071,GB71QKCC740850961960
US0019425,C00000334,60525132,GB88ODAZ265382782684
US0019426,C00000704,77404354,GB07OBQZ493612468502
US0019427,C00007518,10159776,GB85EODU781798508435
US0019428,C00004981,85396318,GB22FDRL190412790343
US0019429,C00005215,63377612,GB95SOAW060447230384
US0019430,C00008215,51396958,GB83AACP652935974249
US0019431,C00007568,5820581,GB48VOPW904923839049
US0019432,C00000585,96965711,GB86ORLF874512736557
US0019433,C00005314,24606356,GB37SHMN685052834052
US0019434,C00001697,54743245,GB76QAUM085261936633
US0019435,C00007233,48869812,GB32DSED619612566807
US0019436,C00006173,67889,GB92ANMR210846549098
US0019437,C00001766,22601281,GB14IUNA808766208599
US0019438,C00004714,89395002,GB30DEMA936480425702
US0019439,C00001863,86968745,GB73GJAO615444447665
US0019440,C00001591,79161151,GB60IIOZ530757409921
US0019441,C00006913,9761117,GB74WWGJ087131724138
US0019442,C00007089,40064576,GB36PUMQ631400099070
US0019443,C00009960,44621058,GB04UGWZ791722138922
US0019444,C00005067,17037335,GB39OVLG123135368275
US0019445,C00005409,78897693,GB09QBVZ783335975657
US0019446,C00007332,39529417,GB54DFVQ492956299702
US0019447,C00008945,77124874,GB28FDME579062039888
US0019448,C00002043,1677779,GB55TOPD028172752829
US0019449,C00007985,87936388,GB37JDYI174752421963
US0019450,C00003144,27498845,GB69DRDV515665398065
US0019451,C00001605,65952863,GB92OGVV780357483786
US0019452,C00001275,42657846,GB50IQQD620234759216
US0019453,C00001886,5857050,GB35ZLXA287675799563
US0019454,C00001856,21539997,GB97EYJL339718191682
US0019455,C00006704,85327643,GB32CMZC800704549507
US0019456,C00001899,8833156,GB96PEBE031221033149
US0019457,C00004747,83070125,GB84GKUF895019918024
US0019458,C00007269,48195240,GB69PQYH969700913145
US0019459,C00007237,50890367,GB95MZAP213796011270
US0019460,C00000921,29624682,GB87YMIX785010895245
US0019461,C00005618,8094996,GB92CBGJ010260951997
US0019462,C00001933,86886876,GB20VJRV288327881979
US0019463,C00001554,98399414,GB58ZRVC467420173972
US0019464,C00000575,90900444,GB34AJVH614979891345
US0019465,C00007777,84808069,GB58RXFY909411363548
US0019466,C00007644,33749799,GB82VXES300784888908
US0019467,C00000260,49270957,GB97ORQC546019513389
US0019468,C00009685,50300148,GB35WBQX567726338673
US0019469,C00008309,69279091,GB82DWFB312314199997
US0019470,C00003905,99885700,GB35XYAS351602942401
US0019471,C00000733,90490640,GB91OZNL372639210940
US0019472,C00004549,81079869,GB75WKPZ943020985168
US0019473,C00005277,23279978,GB81KHSZ366910411220
US0019474,C00007471,63976092,GB59PPMX577693688158
US0019475,C00002526,24826673,GB17ZCGX275288898695
US0019476,C00001160,69125867,GB47YUTU616757589661
US0019477,C00000309,47222454,GB65NLQE426402107254
US0019478,C00006155,24190081,GB29IAVL386199516945
US0019479,C00007686,26120754,GB32KBYX450236146408
US0019480,C00006988,6442425,GB21IMFK256327081586
US0019481,C00008173,46665557,GB71MVGH322870906612
US0019482,C00006964,95063588,GB75WOEG830758000411
US0019483,C00000069,59497773,GB27NEEM285907290286
US0019484,C00008722,51088710,GB27SDPG019932749027
US0019485,C00007860,93692793,GB85YQZB033167009543
US0019486,C00002329,57287909,GB26KVNT465129846880
US0019487,C00008598,23955349,GB19GGAZ781315139247
US0019488,C00000289,70612705,GB31VFVQ582277375557
US0019489,C00000488,52694257,GB81JIDJ261608891989
US0019490,C00008908,99837190,GB67WGHT081709432460
US0019491,C00003292,90588292,GB14TABS606668763140
US0019492,C00004323,4302456,GB94GOYY882240284759
US0019493,C00006752,26113607,GB39BYVO931593093386
US0019494,C00009203,55634541,GB05ICWB440582573004
US0019495,C00002407,27196113,GB74KWRP606870959139
